sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
MT08-XL-Green,,Top,simple,Default Category/Men/Tops/Tanks,base,Sparta Gym Tank-XL-Green,"<p>The high performance Sparta Gym Tank is made with thin, light, merino wool and aims to be the perfect base layer or balmy weather running and fitness top.</p>
<p>&bull; Green polyester tank.<br />&bull; Ultra lightweight.<br />&bull; Naturally odor-resistant.<br />&bull; Close-to-body athletic fit.<br />&bull; Chafe-resistant flatlock seams.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,sparta-gym-tank-xl-green,,,,/m/t/mt08-green_main.jpg,,/m/t/mt08-green_main.jpg,,/m/t/mt08-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt08-green_alt1.jpg,/m/t/mt08-green_back.jpg,/m/t/mt08-green_main.jpg",",,",,,,,,,,,,
MT09-XS-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Sinbad Fitness Tank-XS-Blue,"<p>Solid in color and construction, the 100% cotton-weave Sinbad Fitness Tank moves with you as you press, hold, crunch and stride your way to the ultimate you.</p>
<p>&bull; Teal polyester tank.<br />&bull; Premium fit tank top.<br />&bull; Ultra lightweight.<br />&bull; Naturally odor-resistant.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,sinbad-fitness-tank-xs-blue,,,,/m/t/mt09-blue_main.jpg,,/m/t/mt09-blue_main.jpg,,/m/t/mt09-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt09-blue_alt1.jpg,/m/t/mt09-blue_back.jpg,/m/t/mt09-blue_main.jpg",",,",,,,,,,,,,
MT09-S-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Sinbad Fitness Tank-S-Blue,"<p>Solid in color and construction, the 100% cotton-weave Sinbad Fitness Tank moves with you as you press, hold, crunch and stride your way to the ultimate you.</p>
<p>&bull; Teal polyester tank.<br />&bull; Premium fit tank top.<br />&bull; Ultra lightweight.<br />&bull; Naturally odor-resistant.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,sinbad-fitness-tank-s-blue,,,,/m/t/mt09-blue_main.jpg,,/m/t/mt09-blue_main.jpg,,/m/t/mt09-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt09-blue_alt1.jpg,/m/t/mt09-blue_back.jpg,/m/t/mt09-blue_main.jpg",",,",,,,,,,,,,
MT09-M-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Sinbad Fitness Tank-M-Blue,"<p>Solid in color and construction, the 100% cotton-weave Sinbad Fitness Tank moves with you as you press, hold, crunch and stride your way to the ultimate you.</p>
<p>&bull; Teal polyester tank.<br />&bull; Premium fit tank top.<br />&bull; Ultra lightweight.<br />&bull; Naturally odor-resistant.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,sinbad-fitness-tank-m-blue,,,,/m/t/mt09-blue_main.jpg,,/m/t/mt09-blue_main.jpg,,/m/t/mt09-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt09-blue_alt1.jpg,/m/t/mt09-blue_back.jpg,/m/t/mt09-blue_main.jpg",",,",,,,,,,,,,
MT09-L-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Sinbad Fitness Tank-L-Blue,"<p>Solid in color and construction, the 100% cotton-weave Sinbad Fitness Tank moves with you as you press, hold, crunch and stride your way to the ultimate you.</p>
<p>&bull; Teal polyester tank.<br />&bull; Premium fit tank top.<br />&bull; Ultra lightweight.<br />&bull; Naturally odor-resistant.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,sinbad-fitness-tank-l-blue,,,,/m/t/mt09-blue_main.jpg,,/m/t/mt09-blue_main.jpg,,/m/t/mt09-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt09-blue_alt1.jpg,/m/t/mt09-blue_back.jpg,/m/t/mt09-blue_main.jpg",",,",,,,,,,,,,
MT09-XL-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Sinbad Fitness Tank-XL-Blue,"<p>Solid in color and construction, the 100% cotton-weave Sinbad Fitness Tank moves with you as you press, hold, crunch and stride your way to the ultimate you.</p>
<p>&bull; Teal polyester tank.<br />&bull; Premium fit tank top.<br />&bull; Ultra lightweight.<br />&bull; Naturally odor-resistant.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,sinbad-fitness-tank-xl-blue,,,,/m/t/mt09-blue_main.jpg,,/m/t/mt09-blue_main.jpg,,/m/t/mt09-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt09-blue_alt1.jpg,/m/t/mt09-blue_back.jpg,/m/t/mt09-blue_main.jpg",",,",,,,,,,,,,
MT10-XS-Yellow,,Top,simple,Default Category/Men/Tops/Tanks,base,Tiberius Gym Tank-XS-Yellow,"<p>Whether you're classy or just sweaty, the Tiberius Gym Tank helps you look good while you're at it. What's more, its moisture-wicking, quick-drying, anti-microbial and anti-odor construction help ensure you're welcome back to the gym.</p>
<p>&bull; Yellow scoop neck cotton tank.<br />&bull; Comfortable, relaxed fit.<br />&bull; 55% Hemp / 45% Organic Cotton.<br />&bull; Pesticide- and herbicide-free hemp.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,tiberius-gym-tank-xs-yellow,,,,/m/t/mt10-yellow_main.jpg,,/m/t/mt10-yellow_main.jpg,,/m/t/mt10-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt10-yellow_back.jpg,/m/t/mt10-yellow_main.jpg",",",,,,,,,,,,
MT10-S-Yellow,,Top,simple,Default Category/Men/Tops/Tanks,base,Tiberius Gym Tank-S-Yellow,"<p>Whether you're classy or just sweaty, the Tiberius Gym Tank helps you look good while you're at it. What's more, its moisture-wicking, quick-drying, anti-microbial and anti-odor construction help ensure you're welcome back to the gym.</p>
<p>&bull; Yellow scoop neck cotton tank.<br />&bull; Comfortable, relaxed fit.<br />&bull; 55% Hemp / 45% Organic Cotton.<br />&bull; Pesticide- and herbicide-free hemp.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,tiberius-gym-tank-s-yellow,,,,/m/t/mt10-yellow_main.jpg,,/m/t/mt10-yellow_main.jpg,,/m/t/mt10-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt10-yellow_back.jpg,/m/t/mt10-yellow_main.jpg",",",,,,,,,,,,
MT10-M-Yellow,,Top,simple,Default Category/Men/Tops/Tanks,base,Tiberius Gym Tank-M-Yellow,"<p>Whether you're classy or just sweaty, the Tiberius Gym Tank helps you look good while you're at it. What's more, its moisture-wicking, quick-drying, anti-microbial and anti-odor construction help ensure you're welcome back to the gym.</p>
<p>&bull; Yellow scoop neck cotton tank.<br />&bull; Comfortable, relaxed fit.<br />&bull; 55% Hemp / 45% Organic Cotton.<br />&bull; Pesticide- and herbicide-free hemp.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,tiberius-gym-tank-m-yellow,,,,/m/t/mt10-yellow_main.jpg,,/m/t/mt10-yellow_main.jpg,,/m/t/mt10-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt10-yellow_back.jpg,/m/t/mt10-yellow_main.jpg",",",,,,,,,,,,
MT10-L-Yellow,,Top,simple,Default Category/Men/Tops/Tanks,base,Tiberius Gym Tank-L-Yellow,"<p>Whether you're classy or just sweaty, the Tiberius Gym Tank helps you look good while you're at it. What's more, its moisture-wicking, quick-drying, anti-microbial and anti-odor construction help ensure you're welcome back to the gym.</p>
<p>&bull; Yellow scoop neck cotton tank.<br />&bull; Comfortable, relaxed fit.<br />&bull; 55% Hemp / 45% Organic Cotton.<br />&bull; Pesticide- and herbicide-free hemp.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,tiberius-gym-tank-l-yellow,,,,/m/t/mt10-yellow_main.jpg,,/m/t/mt10-yellow_main.jpg,,/m/t/mt10-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt10-yellow_back.jpg,/m/t/mt10-yellow_main.jpg",",",,,,,,,,,,
MT10-XL-Yellow,,Top,simple,Default Category/Men/Tops/Tanks,base,Tiberius Gym Tank-XL-Yellow,"<p>Whether you're classy or just sweaty, the Tiberius Gym Tank helps you look good while you're at it. What's more, its moisture-wicking, quick-drying, anti-microbial and anti-odor construction help ensure you're welcome back to the gym.</p>
<p>&bull; Yellow scoop neck cotton tank.<br />&bull; Comfortable, relaxed fit.<br />&bull; 55% Hemp / 45% Organic Cotton.<br />&bull; Pesticide- and herbicide-free hemp.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,tiberius-gym-tank-xl-yellow,,,,/m/t/mt10-yellow_main.jpg,,/m/t/mt10-yellow_main.jpg,,/m/t/mt10-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt10-yellow_back.jpg,/m/t/mt10-yellow_main.jpg",",",,,,,,,,,,
MT11-XS-Blue,,Top,simple,"Default Category/Men/Tops/Tanks,Default Category/Collections/Eco Friendly,Default Category",base,Atlas Fitness Tank-XS-Blue,"<p>From weekend warrior to Warrior Pose II, no role can beat the Atlas Fitness Tank, a versatile top for gym and yoga studio. Wicking-weave soft fabric helps prevent uncomfortable chafing.</p>
<p>&bull; Teal scoop neck cotton tank.<br />&bull; Triblend, soft fabric.<br />&bull; Relaxed fit.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,atlas-fitness-tank-xs-blue,,,,/m/t/mt11-blue_main.jpg,,/m/t/mt11-blue_main.jpg,,/m/t/mt11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt11-blue_back.jpg,/m/t/mt11-blue_main.jpg",",",,,,,,,,,,
MT11-S-Blue,,Top,simple,"Default Category/Men/Tops/Tanks,Default Category/Collections/Eco Friendly,Default Category",base,Atlas Fitness Tank-S-Blue,"<p>From weekend warrior to Warrior Pose II, no role can beat the Atlas Fitness Tank, a versatile top for gym and yoga studio. Wicking-weave soft fabric helps prevent uncomfortable chafing.</p>
<p>&bull; Teal scoop neck cotton tank.<br />&bull; Triblend, soft fabric.<br />&bull; Relaxed fit.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,atlas-fitness-tank-s-blue,,,,/m/t/mt11-blue_main.jpg,,/m/t/mt11-blue_main.jpg,,/m/t/mt11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt11-blue_back.jpg,/m/t/mt11-blue_main.jpg",",",,,,,,,,,,
MT11-M-Blue,,Top,simple,"Default Category/Men/Tops/Tanks,Default Category/Collections/Eco Friendly,Default Category",base,Atlas Fitness Tank-M-Blue,"<p>From weekend warrior to Warrior Pose II, no role can beat the Atlas Fitness Tank, a versatile top for gym and yoga studio. Wicking-weave soft fabric helps prevent uncomfortable chafing.</p>
<p>&bull; Teal scoop neck cotton tank.<br />&bull; Triblend, soft fabric.<br />&bull; Relaxed fit.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,atlas-fitness-tank-m-blue,,,,/m/t/mt11-blue_main.jpg,,/m/t/mt11-blue_main.jpg,,/m/t/mt11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt11-blue_back.jpg,/m/t/mt11-blue_main.jpg",",",,,,,,,,,,
MT11-L-Blue,,Top,simple,"Default Category/Men/Tops/Tanks,Default Category/Collections/Eco Friendly,Default Category",base,Atlas Fitness Tank-L-Blue,"<p>From weekend warrior to Warrior Pose II, no role can beat the Atlas Fitness Tank, a versatile top for gym and yoga studio. Wicking-weave soft fabric helps prevent uncomfortable chafing.</p>
<p>&bull; Teal scoop neck cotton tank.<br />&bull; Triblend, soft fabric.<br />&bull; Relaxed fit.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,atlas-fitness-tank-l-blue,,,,/m/t/mt11-blue_main.jpg,,/m/t/mt11-blue_main.jpg,,/m/t/mt11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt11-blue_back.jpg,/m/t/mt11-blue_main.jpg",",",,,,,,,,,,
MT11-XL-Blue,,Top,simple,"Default Category/Men/Tops/Tanks,Default Category/Collections/Eco Friendly,Default Category",base,Atlas Fitness Tank-XL-Blue,"<p>From weekend warrior to Warrior Pose II, no role can beat the Atlas Fitness Tank, a versatile top for gym and yoga studio. Wicking-weave soft fabric helps prevent uncomfortable chafing.</p>
<p>&bull; Teal scoop neck cotton tank.<br />&bull; Triblend, soft fabric.<br />&bull; Relaxed fit.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,atlas-fitness-tank-xl-blue,,,,/m/t/mt11-blue_main.jpg,,/m/t/mt11-blue_main.jpg,,/m/t/mt11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt11-blue_back.jpg,/m/t/mt11-blue_main.jpg",",",,,,,,,,,,
MT12-XS-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Cassius Sparring Tank-XS-Blue,"<p>Whether you're up against a partner or the clock, the Cassius Sparring Tank is in your corner, moving effortless with your body. The light and loose feel gives you no reason to give up before the bell or the end of the block.</p>
<p>&bull; Royal crewneck cotton tank.<br />&bull; Contrast stitching.<br />&bull; Self fabric binding at neckline.<br />&bull; Slim fit.<br />&bull; 96% Merino / 4% LYCRA&reg;.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,cassius-sparring-tank-xs-blue,,,,/m/t/mt12-blue_main.jpg,,/m/t/mt12-blue_main.jpg,,/m/t/mt12-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt12-blue_back.jpg,/m/t/mt12-blue_main.jpg",",",,,,,,,,,,
MT12-S-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Cassius Sparring Tank-S-Blue,"<p>Whether you're up against a partner or the clock, the Cassius Sparring Tank is in your corner, moving effortless with your body. The light and loose feel gives you no reason to give up before the bell or the end of the block.</p>
<p>&bull; Royal crewneck cotton tank.<br />&bull; Contrast stitching.<br />&bull; Self fabric binding at neckline.<br />&bull; Slim fit.<br />&bull; 96% Merino / 4% LYCRA&reg;.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,cassius-sparring-tank-s-blue,,,,/m/t/mt12-blue_main.jpg,,/m/t/mt12-blue_main.jpg,,/m/t/mt12-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt12-blue_back.jpg,/m/t/mt12-blue_main.jpg",",",,,,,,,,,,
MT12-M-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Cassius Sparring Tank-M-Blue,"<p>Whether you're up against a partner or the clock, the Cassius Sparring Tank is in your corner, moving effortless with your body. The light and loose feel gives you no reason to give up before the bell or the end of the block.</p>
<p>&bull; Royal crewneck cotton tank.<br />&bull; Contrast stitching.<br />&bull; Self fabric binding at neckline.<br />&bull; Slim fit.<br />&bull; 96% Merino / 4% LYCRA&reg;.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,cassius-sparring-tank-m-blue,,,,/m/t/mt12-blue_main.jpg,,/m/t/mt12-blue_main.jpg,,/m/t/mt12-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt12-blue_back.jpg,/m/t/mt12-blue_main.jpg",",",,,,,,,,,,
MT12-L-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Cassius Sparring Tank-L-Blue,"<p>Whether you're up against a partner or the clock, the Cassius Sparring Tank is in your corner, moving effortless with your body. The light and loose feel gives you no reason to give up before the bell or the end of the block.</p>
<p>&bull; Royal crewneck cotton tank.<br />&bull; Contrast stitching.<br />&bull; Self fabric binding at neckline.<br />&bull; Slim fit.<br />&bull; 96% Merino / 4% LYCRA&reg;.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,cassius-sparring-tank-l-blue,,,,/m/t/mt12-blue_main.jpg,,/m/t/mt12-blue_main.jpg,,/m/t/mt12-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt12-blue_back.jpg,/m/t/mt12-blue_main.jpg",",",,,,,,,,,,
MT12-XL-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Cassius Sparring Tank-XL-Blue,"<p>Whether you're up against a partner or the clock, the Cassius Sparring Tank is in your corner, moving effortless with your body. The light and loose feel gives you no reason to give up before the bell or the end of the block.</p>
<p>&bull; Royal crewneck cotton tank.<br />&bull; Contrast stitching.<br />&bull; Self fabric binding at neckline.<br />&bull; Slim fit.<br />&bull; 96% Merino / 4% LYCRA&reg;.</p>",,1,1,Taxable Goods,Not Visible Individually,18,,,,cassius-sparring-tank-xl-blue,,,,/m/t/mt12-blue_main.jpg,,/m/t/mt12-blue_main.jpg,,/m/t/mt12-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/t/mt12-blue_back.jpg,/m/t/mt12-blue_main.jpg",",",,,,,,,,,,
MP01-32-Black,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,Caesar Warm-Up Pant-32-Black,"<p>Command your workout and keep your muscles limber in the Caesar Warm-Up Pant. Engineered CoolTech&trade; fabric wicks away moisture so you don't have to worry about sweat and discomfort. The drawstring-adjustable waist helps make sure your pants fit properly.</p>
<p>&bull; Light gray heather knit straight leg pants.<br />&bull; Relaxed fit. <br />&bull; Inseam: 32"". <br />&bull; Machine wash/dry.<br />&bull; CoolTech&trade; wicking fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,35,,,,caesar-warm-up-pant-32-black,,,,/m/p/mp01-black_main.jpg,,/m/p/mp01-black_main.jpg,,/m/p/mp01-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=32",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp01-black_main.jpg,,,,,,,,,,,
MP01-32-Gray,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,Caesar Warm-Up Pant-32-Gray,"<p>Command your workout and keep your muscles limber in the Caesar Warm-Up Pant. Engineered CoolTech&trade; fabric wicks away moisture so you don't have to worry about sweat and discomfort. The drawstring-adjustable waist helps make sure your pants fit properly.</p>
<p>&bull; Light gray heather knit straight leg pants.<br />&bull; Relaxed fit. <br />&bull; Inseam: 32"". <br />&bull; Machine wash/dry.<br />&bull; CoolTech&trade; wicking fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,35,,,,caesar-warm-up-pant-32-gray,,,,/m/p/mp01-gray_main.jpg,,/m/p/mp01-gray_main.jpg,,/m/p/mp01-gray_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=32",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/p/mp01-gray_back.jpg,/m/p/mp01-gray_main.jpg",",",,,,,,,,,,
MP01-32-Purple,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,Caesar Warm-Up Pant-32-Purple,"<p>Command your workout and keep your muscles limber in the Caesar Warm-Up Pant. Engineered CoolTech&trade; fabric wicks away moisture so you don't have to worry about sweat and discomfort. The drawstring-adjustable waist helps make sure your pants fit properly.</p>
<p>&bull; Light gray heather knit straight leg pants.<br />&bull; Relaxed fit. <br />&bull; Inseam: 32"". <br />&bull; Machine wash/dry.<br />&bull; CoolTech&trade; wicking fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,35,,,,caesar-warm-up-pant-32-purple,,,,/m/p/mp01-purple_main.jpg,,/m/p/mp01-purple_main.jpg,,/m/p/mp01-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=32",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp01-purple_main.jpg,,,,,,,,,,,
MP01-33-Black,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,Caesar Warm-Up Pant-33-Black,"<p>Command your workout and keep your muscles limber in the Caesar Warm-Up Pant. Engineered CoolTech&trade; fabric wicks away moisture so you don't have to worry about sweat and discomfort. The drawstring-adjustable waist helps make sure your pants fit properly.</p>
<p>&bull; Light gray heather knit straight leg pants.<br />&bull; Relaxed fit. <br />&bull; Inseam: 32"". <br />&bull; Machine wash/dry.<br />&bull; CoolTech&trade; wicking fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,35,,,,caesar-warm-up-pant-33-black,,,,/m/p/mp01-black_main.jpg,,/m/p/mp01-black_main.jpg,,/m/p/mp01-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=33",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp01-black_main.jpg,,,,,,,,,,,
MP01-33-Gray,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,Caesar Warm-Up Pant-33-Gray,"<p>Command your workout and keep your muscles limber in the Caesar Warm-Up Pant. Engineered CoolTech&trade; fabric wicks away moisture so you don't have to worry about sweat and discomfort. The drawstring-adjustable waist helps make sure your pants fit properly.</p>
<p>&bull; Light gray heather knit straight leg pants.<br />&bull; Relaxed fit. <br />&bull; Inseam: 32"". <br />&bull; Machine wash/dry.<br />&bull; CoolTech&trade; wicking fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,35,,,,caesar-warm-up-pant-33-gray,,,,/m/p/mp01-gray_main.jpg,,/m/p/mp01-gray_main.jpg,,/m/p/mp01-gray_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=33",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/p/mp01-gray_back.jpg,/m/p/mp01-gray_main.jpg",",",,,,,,,,,,
