sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
WT08-L-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,Antonia Racer Tank-L-Black,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,antonia-racer-tank-l-black,,,,/w/t/wt08-black_main.jpg,,/w/t/wt08-black_main.jpg,,/w/t/wt08-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/t/wt08-black_alt1.jpg,/w/t/wt08-black_back.jpg,/w/t/wt08-black_main.jpg",",,",,,,,,,,,,
WT08-L-Purple,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,Antonia Racer Tank-L-Purple,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,antonia-racer-tank-l-purple,,,,/w/t/wt08-purple_main.jpg,,/w/t/wt08-purple_main.jpg,,/w/t/wt08-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt08-purple_main.jpg,,,,,,,,,,,
WT08-L-Yellow,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,Antonia Racer Tank-L-Yellow,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,antonia-racer-tank-l-yellow,,,,/w/t/wt08-yellow_main.jpg,,/w/t/wt08-yellow_main.jpg,,/w/t/wt08-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt08-yellow_main.jpg,,,,,,,,,,,
WT08-XL-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,Antonia Racer Tank-XL-Black,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,antonia-racer-tank-xl-black,,,,/w/t/wt08-black_main.jpg,,/w/t/wt08-black_main.jpg,,/w/t/wt08-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/t/wt08-black_alt1.jpg,/w/t/wt08-black_back.jpg,/w/t/wt08-black_main.jpg",",,",,,,,,,,,,
WT08-XL-Purple,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,Antonia Racer Tank-XL-Purple,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,antonia-racer-tank-xl-purple,,,,/w/t/wt08-purple_main.jpg,,/w/t/wt08-purple_main.jpg,,/w/t/wt08-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt08-purple_main.jpg,,,,,,,,,,,
WT08-XL-Yellow,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,Antonia Racer Tank-XL-Yellow,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,antonia-racer-tank-xl-yellow,,,,/w/t/wt08-yellow_main.jpg,,/w/t/wt08-yellow_main.jpg,,/w/t/wt08-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt08-yellow_main.jpg,,,,,,,,,,,
WT09-XS-Purple,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-XS-Purple,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-xs-purple,,,,/w/t/wt09-purple_main.jpg,,/w/t/wt09-purple_main.jpg,,/w/t/wt09-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt09-purple_main.jpg,,,,,,,,,,,
WT09-XS-White,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-XS-White,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-xs-white,,,,/w/t/wt09-white_main.jpg,,/w/t/wt09-white_main.jpg,,/w/t/wt09-white_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=White,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/t/wt09-white_back.jpg,/w/t/wt09-white_main.jpg",",",,,,,,,,,,
WT09-XS-Yellow,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-XS-Yellow,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-xs-yellow,,,,/w/t/wt09-yellow_main.jpg,,/w/t/wt09-yellow_main.jpg,,/w/t/wt09-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt09-yellow_main.jpg,,,,,,,,,,,
WT09-S-Purple,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-S-Purple,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-s-purple,,,,/w/t/wt09-purple_main.jpg,,/w/t/wt09-purple_main.jpg,,/w/t/wt09-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt09-purple_main.jpg,,,,,,,,,,,
WT09-S-White,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-S-White,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-s-white,,,,/w/t/wt09-white_main.jpg,,/w/t/wt09-white_main.jpg,,/w/t/wt09-white_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=White,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/t/wt09-white_back.jpg,/w/t/wt09-white_main.jpg",",",,,,,,,,,,
WT09-S-Yellow,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-S-Yellow,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-s-yellow,,,,/w/t/wt09-yellow_main.jpg,,/w/t/wt09-yellow_main.jpg,,/w/t/wt09-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt09-yellow_main.jpg,,,,,,,,,,,
WT09-M-Purple,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-M-Purple,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-m-purple,,,,/w/t/wt09-purple_main.jpg,,/w/t/wt09-purple_main.jpg,,/w/t/wt09-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt09-purple_main.jpg,,,,,,,,,,,
WT09-M-White,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-M-White,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-m-white,,,,/w/t/wt09-white_main.jpg,,/w/t/wt09-white_main.jpg,,/w/t/wt09-white_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=White,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/t/wt09-white_back.jpg,/w/t/wt09-white_main.jpg",",",,,,,,,,,,
WT09-M-Yellow,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-M-Yellow,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-m-yellow,,,,/w/t/wt09-yellow_main.jpg,,/w/t/wt09-yellow_main.jpg,,/w/t/wt09-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt09-yellow_main.jpg,,,,,,,,,,,
WT09-L-Purple,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-L-Purple,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-l-purple,,,,/w/t/wt09-purple_main.jpg,,/w/t/wt09-purple_main.jpg,,/w/t/wt09-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt09-purple_main.jpg,,,,,,,,,,,
WT09-L-White,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-L-White,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-l-white,,,,/w/t/wt09-white_main.jpg,,/w/t/wt09-white_main.jpg,,/w/t/wt09-white_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=White,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/t/wt09-white_back.jpg,/w/t/wt09-white_main.jpg",",",,,,,,,,,,
WT09-L-Yellow,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-L-Yellow,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-l-yellow,,,,/w/t/wt09-yellow_main.jpg,,/w/t/wt09-yellow_main.jpg,,/w/t/wt09-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt09-yellow_main.jpg,,,,,,,,,,,
WT09-XL-Purple,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-XL-Purple,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-xl-purple,,,,/w/t/wt09-purple_main.jpg,,/w/t/wt09-purple_main.jpg,,/w/t/wt09-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt09-purple_main.jpg,,,,,,,,,,,
WT09-XL-White,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-XL-White,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-xl-white,,,,/w/t/wt09-white_main.jpg,,/w/t/wt09-white_main.jpg,,/w/t/wt09-white_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=White,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/t/wt09-white_back.jpg,/w/t/wt09-white_main.jpg",",",,,,,,,,,,
WT09-XL-Yellow,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Erin Recommends,Default Category",base,Breathe-Easy Tank-XL-Yellow,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p>
<p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,34,,,,breathe-easy-tank-xl-yellow,,,,/w/t/wt09-yellow_main.jpg,,/w/t/wt09-yellow_main.jpg,,/w/t/wt09-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/t/wt09-yellow_main.jpg,,,,,,,,,,,
WP01-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,Karmen Yoga Pant-28-Black,"<p>Good for running, hiking, lounging or stretching, the Cora Parachute Pant presents comfortable styling designed to help you look and feel great.</p>
<p>&bull; Light blue parachute pants.<br />&bull; Power mesh internal waistband for support.<br />&bull; Internal waistband pocket.<br />&bull; Antimicrobial finish.</p>",,1,1,Taxable Goods,Not Visible Individually,39,,,,karmen-yoga-pant-28-black,,,,/w/p/wp01-black_main.jpg,,/w/p/wp01-black_main.jpg,,/w/p/wp01-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=28",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/p/wp01-black_main.jpg,,,,,,,,,,,
WP01-28-Gray,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,Karmen Yoga Pant-28-Gray,"<p>Good for running, hiking, lounging or stretching, the Cora Parachute Pant presents comfortable styling designed to help you look and feel great.</p>
<p>&bull; Light blue parachute pants.<br />&bull; Power mesh internal waistband for support.<br />&bull; Internal waistband pocket.<br />&bull; Antimicrobial finish.</p>",,1,1,Taxable Goods,Not Visible Individually,39,,,,karmen-yoga-pant-28-gray,,,,/w/p/wp01-gray_main.jpg,,/w/p/wp01-gray_main.jpg,,/w/p/wp01-gray_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=28",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/p/wp01-gray_back.jpg,/w/p/wp01-gray_main.jpg",",",,,,,,,,,,
WP01-28-White,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,Karmen Yoga Pant-28-White,"<p>Good for running, hiking, lounging or stretching, the Cora Parachute Pant presents comfortable styling designed to help you look and feel great.</p>
<p>&bull; Light blue parachute pants.<br />&bull; Power mesh internal waistband for support.<br />&bull; Internal waistband pocket.<br />&bull; Antimicrobial finish.</p>",,1,1,Taxable Goods,Not Visible Individually,39,,,,karmen-yoga-pant-28-white,,,,/w/p/wp01-white_main.jpg,,/w/p/wp01-white_main.jpg,,/w/p/wp01-white_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=White,size=28",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/p/wp01-white_main.jpg,,,,,,,,,,,
WP01-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,Karmen Yoga Pant-29-Black,"<p>Good for running, hiking, lounging or stretching, the Cora Parachute Pant presents comfortable styling designed to help you look and feel great.</p>
<p>&bull; Light blue parachute pants.<br />&bull; Power mesh internal waistband for support.<br />&bull; Internal waistband pocket.<br />&bull; Antimicrobial finish.</p>",,1,1,Taxable Goods,Not Visible Individually,39,,,,karmen-yoga-pant-29-black,,,,/w/p/wp01-black_main.jpg,,/w/p/wp01-black_main.jpg,,/w/p/wp01-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=29",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/p/wp01-black_main.jpg,,,,,,,,,,,
WP01-29-Gray,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,Karmen Yoga Pant-29-Gray,"<p>Good for running, hiking, lounging or stretching, the Cora Parachute Pant presents comfortable styling designed to help you look and feel great.</p>
<p>&bull; Light blue parachute pants.<br />&bull; Power mesh internal waistband for support.<br />&bull; Internal waistband pocket.<br />&bull; Antimicrobial finish.</p>",,1,1,Taxable Goods,Not Visible Individually,39,,,,karmen-yoga-pant-29-gray,,,,/w/p/wp01-gray_main.jpg,,/w/p/wp01-gray_main.jpg,,/w/p/wp01-gray_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=29",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/p/wp01-gray_back.jpg,/w/p/wp01-gray_main.jpg",",",,,,,,,,,,
WP01-29-White,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,Karmen Yoga Pant-29-White,"<p>Good for running, hiking, lounging or stretching, the Cora Parachute Pant presents comfortable styling designed to help you look and feel great.</p>
<p>&bull; Light blue parachute pants.<br />&bull; Power mesh internal waistband for support.<br />&bull; Internal waistband pocket.<br />&bull; Antimicrobial finish.</p>",,1,1,Taxable Goods,Not Visible Individually,39,,,,karmen-yoga-pant-29-white,,,,/w/p/wp01-white_main.jpg,,/w/p/wp01-white_main.jpg,,/w/p/wp01-white_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=White,size=29",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/p/wp01-white_main.jpg,,,,,,,,,,,
